CAFA_Id,Uniprot_Id
T96060012490,PALB2_HUMAN
T96060012491,PALD_HUMAN
T96060012492,PALLD_HUMAN
T96060012493,PALM2_HUMAN
T96060012494,PALM3_HUMAN
T96060012495,PALMD_HUMAN
T96060012496,PALM_HUMAN
T96060012497,PAMR1_HUMAN
T96060012498,PAN2_HUMAN
T96060012499,PAN3_HUMAN
T96060012500,PANK1_HUMAN
T96060012501,PANK2_HUMAN
T96060012502,PANK3_HUMAN
T96060012503,PANK4_HUMAN
T96060012504,PANKY_HUMAN
T96060012505,PANO1_HUMAN
T96060012506,PANX1_HUMAN
T96060012507,PANX2_HUMAN
T96060012508,PANX3_HUMAN
T96060012509,PAOX_HUMAN
T96060012510,PAP1L_HUMAN
T96060012511,PAP1M_HUMAN
T96060012512,PAPAS_HUMAN
T96060012513,PAPD1_HUMAN
T96060012514,PAPD5_HUMAN
T96060012515,PAPD7_HUMAN
T96060012516,PAPOA_HUMAN
T96060012517,PAPOB_HUMAN
T96060012518,PAPOG_HUMAN
T96060012519,PAPP1_HUMAN
T96060012520,PAPP2_HUMAN
T96060012521,PAPS1_HUMAN
T96060012522,PAPS2_HUMAN
T96060012523,PAQR1_HUMAN
T96060012524,PAQR2_HUMAN
T96060012525,PAQR3_HUMAN
T96060012526,PAQR4_HUMAN
T96060012527,PAQR5_HUMAN
T96060012528,PAQR6_HUMAN
T96060012529,PAQR7_HUMAN
T96060012530,PAQR8_HUMAN
T96060012531,PAQR9_HUMAN
T96060012532,PAQRA_HUMAN
T96060012533,PAQRB_HUMAN
T96060012534,PAR10_HUMAN
T96060012535,PAR11_HUMAN
T96060012536,PAR12_HUMAN
T96060012537,PAR14_HUMAN
T96060012538,PAR15_HUMAN
T96060012539,PAR16_HUMAN
T96060012540,PAR1_HUMAN
T96060012541,PAR2_HUMAN
T96060012542,PAR3L_HUMAN
T96060012543,PAR3_HUMAN
T96060012544,PAR4_HUMAN
T96060012545,PAR6A_HUMAN
T96060012546,PAR6B_HUMAN
T96060012547,PAR6G_HUMAN
T96060012548,PARD3_HUMAN
T96060012549,PARG_HUMAN
T96060012550,PARI_HUMAN
T96060012551,PARK7_HUMAN
T96060012552,PARL_HUMAN
T96060012553,PARM1_HUMAN
T96060012554,PARN_HUMAN
T96060012555,PARP1_HUMAN
T96060012556,PARP2_HUMAN
T96060012557,PARP3_HUMAN
T96060012558,PARP4_HUMAN
T96060012559,PARP6_HUMAN
T96060012560,PARP8_HUMAN
T96060012561,PARP9_HUMAN
T96060012562,PARPT_HUMAN
T96060012563,PARVA_HUMAN
T96060012564,PARVB_HUMAN
T96060012565,PARVG_HUMAN
T96060012566,PASD1_HUMAN
T96060012567,PASK_HUMAN
T96060012568,PATE1_HUMAN
T96060012569,PATE2_HUMAN
T96060012570,PATE3_HUMAN
T96060012571,PATE4_HUMAN
T96060012572,PATL1_HUMAN
T96060012573,PATL2_HUMAN
T96060012574,PATZ1_HUMAN
T96060012575,PAWR_HUMAN
T96060012576,PAX1_HUMAN
T96060012577,PAX2_HUMAN
T96060012578,PAX3_HUMAN
T96060012579,PAX4_HUMAN
T96060012580,PAX5_HUMAN
T96060012581,PAX6_HUMAN
T96060012582,PAX7_HUMAN
T96060012583,PAX8_HUMAN
T96060012584,PAX9_HUMAN
T96060012585,PAXB1_HUMAN
T96060012586,PAXI1_HUMAN
T96060012587,PAXI_HUMAN
T96060012588,PAXX_HUMAN
T96060012589,PB1_HUMAN
T96060012590,PBDC1_HUMAN
T96060012591,PBIP1_HUMAN
T96060012592,PBLD_HUMAN
T96060012593,PBMU2_HUMAN
T96060012594,PBOV1_HUMAN
T96060012595,PBX1_HUMAN
T96060012596,PBX2_HUMAN
T96060012597,PBX3_HUMAN
T96060012598,PBX4_HUMAN
T96060012599,PC11X_HUMAN
T96060012600,PC11Y_HUMAN
T96060012601,PC4L1_HUMAN
T96060012602,PCARE_HUMAN
T96060012603,PCAT1_HUMAN
T96060012604,PCAT2_HUMAN
T96060012605,PCBP1_HUMAN
T96060012606,PCBP2_HUMAN
T96060012607,PCBP3_HUMAN
T96060012608,PCBP4_HUMAN
T96060012609,PCCA_HUMAN
T96060012610,PCCB_HUMAN
T96060012611,PCD10_HUMAN
T96060012612,PCD12_HUMAN
T96060012613,PCD15_HUMAN
T96060012614,PCD16_HUMAN
T96060012615,PCD17_HUMAN
T96060012616,PCD18_HUMAN
T96060012617,PCD19_HUMAN
T96060012618,PCD20_HUMAN
T96060012619,PCD23_HUMAN
T96060012620,PCDA1_HUMAN
T96060012621,PCDA2_HUMAN
T96060012622,PCDA3_HUMAN
T96060012623,PCDA4_HUMAN
T96060012624,PCDA5_HUMAN
T96060012625,PCDA6_HUMAN
T96060012626,PCDA7_HUMAN
T96060012627,PCDA8_HUMAN
T96060012628,PCDA9_HUMAN
T96060012629,PCDAA_HUMAN
T96060012630,PCDAB_HUMAN
T96060012631,PCDAC_HUMAN
T96060012632,PCDAD_HUMAN
T96060012633,PCDB1_HUMAN
T96060012634,PCDB2_HUMAN
T96060012635,PCDB3_HUMAN
T96060012636,PCDB4_HUMAN
T96060012637,PCDB5_HUMAN
T96060012638,PCDB6_HUMAN
T96060012639,PCDB7_HUMAN
T96060012640,PCDB8_HUMAN
T96060012641,PCDB9_HUMAN
T96060012642,PCDBA_HUMAN
T96060012643,PCDBB_HUMAN
T96060012644,PCDBC_HUMAN
T96060012645,PCDBD_HUMAN
T96060012646,PCDBE_HUMAN
T96060012647,PCDBF_HUMAN
T96060012648,PCDBG_HUMAN
T96060012649,PCDBI_HUMAN
T96060012650,PCDC1_HUMAN
T96060012651,PCDC2_HUMAN
T96060012652,PCDG1_HUMAN
T96060012653,PCDG2_HUMAN
T96060012654,PCDG3_HUMAN
T96060012655,PCDG4_HUMAN
T96060012656,PCDG5_HUMAN
T96060012657,PCDG6_HUMAN
T96060012658,PCDG7_HUMAN
T96060012659,PCDG8_HUMAN
T96060012660,PCDG9_HUMAN
T96060012661,PCDGA_HUMAN
T96060012662,PCDGB_HUMAN
T96060012663,PCDGC_HUMAN
T96060012664,PCDGD_HUMAN
T96060012665,PCDGE_HUMAN
T96060012666,PCDGF_HUMAN
T96060012667,PCDGG_HUMAN
T96060012668,PCDGH_HUMAN
T96060012669,PCDGI_HUMAN
T96060012670,PCDGJ_HUMAN
T96060012671,PCDGK_HUMAN
T96060012672,PCDGL_HUMAN
T96060012673,PCDGM_HUMAN
T96060012674,PCDH1_HUMAN
T96060012675,PCDH7_HUMAN
T96060012676,PCDH8_HUMAN
T96060012677,PCDH9_HUMAN
T96060012678,PCDP1_HUMAN
T96060012679,PCF11_HUMAN
T96060012680,PCFT_HUMAN
T96060012681,PCGF1_HUMAN
T96060012682,PCGF2_HUMAN
T96060012683,PCGF3_HUMAN
T96060012684,PCGF5_HUMAN
T96060012685,PCGF6_HUMAN
T96060012686,PCH2_HUMAN
T96060012687,PCID2_HUMAN
T96060012688,PCKGC_HUMAN
T96060012689,PCKGM_HUMAN
T96060012690,PCLI1_HUMAN
T96060012691,PCLO_HUMAN
T96060012692,PCM1_HUMAN
T96060012693,PCMD1_HUMAN
T96060012694,PCMD2_HUMAN
T96060012695,PCNA_HUMAN
T96060012696,PCNP_HUMAN
T96060012697,PCNT_HUMAN
T96060012698,PCOC1_HUMAN
T96060012699,PCOC2_HUMAN
T96060012700,PCOTH_HUMAN
T96060012701,PCP2_HUMAN
T96060012702,PCP4_HUMAN
T96060012703,PCP_HUMAN
T96060012704,PCSK1_HUMAN
T96060012705,PCSK4_HUMAN
T96060012706,PCSK5_HUMAN
T96060012707,PCSK6_HUMAN
T96060012708,PCSK7_HUMAN
T96060012709,PCSK9_HUMAN
T96060012710,PCX1_HUMAN
T96060012711,PCX2_HUMAN
T96060012712,PCX3_HUMAN
T96060012713,PCX4_HUMAN
T96060012714,PCY1A_HUMAN
T96060012715,PCY1B_HUMAN
T96060012716,PCY2_HUMAN
T96060012717,PCYOX_HUMAN
T96060012718,PCYXL_HUMAN
T96060012719,PD1L1_HUMAN
T96060012720,PD1L2_HUMAN
T96060012721,PD2R2_HUMAN
T96060012722,PD2R_HUMAN
T96060012723,PDC10_HUMAN
T96060012724,PDC6I_HUMAN
T96060012725,PDCD1_HUMAN
T96060012726,PDCD2_HUMAN
T96060012727,PDCD4_HUMAN
T96060012728,PDCD5_HUMAN
T96060012729,PDCD6_HUMAN
T96060012730,PDCD7_HUMAN
T96060012731,PDCL2_HUMAN
T96060012732,PDCL3_HUMAN
T96060012733,PDD2L_HUMAN
T96060012734,PDE10_HUMAN
T96060012735,PDE11_HUMAN
T96060012736,PDE12_HUMAN
T96060012737,PDE1A_HUMAN
T96060012738,PDE1B_HUMAN
T96060012739,PDE1C_HUMAN
T96060012740,PDE2A_HUMAN
T96060012741,PDE3A_HUMAN
T96060012742,PDE3B_HUMAN
T96060012743,PDE4A_HUMAN
T96060012744,PDE4B_HUMAN
T96060012745,PDE4C_HUMAN
T96060012746,PDE4D_HUMAN
T96060012747,PDE5A_HUMAN
T96060012748,PDE6A_HUMAN
T96060012749,PDE6B_HUMAN
T96060012750,PDE6C_HUMAN
T96060012751,PDE6D_HUMAN
T96060012752,PDE7A_HUMAN
T96060012753,PDE7B_HUMAN
T96060012754,PDE8A_HUMAN
T96060012755,PDE8B_HUMAN
T96060012756,PDE9A_HUMAN
T96060012757,PDGFA_HUMAN
T96060012758,PDGFB_HUMAN
T96060012759,PDGFC_HUMAN
T96060012760,PDGFD_HUMAN
T96060012761,PDIA1_HUMAN
T96060012762,PDIA2_HUMAN
T96060012763,PDIA3_HUMAN
T96060012764,PDIA4_HUMAN
T96060012765,PDIA5_HUMAN
T96060012766,PDIA6_HUMAN
T96060012767,PDILT_HUMAN
T96060012768,PDIP2_HUMAN
T96060012769,PDIP3_HUMAN
T96060012770,PDK1L_HUMAN
T96060012771,PDK1_HUMAN
T96060012772,PDK2_HUMAN
T96060012773,PDK3_HUMAN
T96060012774,PDK4_HUMAN
T96060012775,PDLI1_HUMAN
T96060012776,PDLI2_HUMAN
T96060012777,PDLI3_HUMAN
T96060012778,PDLI4_HUMAN
T96060012779,PDLI5_HUMAN
T96060012780,PDLI7_HUMAN
T96060012781,PDP1_HUMAN
T96060012782,PDP2_HUMAN
T96060012783,PDPFL_HUMAN
T96060012784,PDPK1_HUMAN
T96060012785,PDPK2_HUMAN
T96060012786,PDPN_HUMAN
T96060012787,PDPR_HUMAN
T96060012788,PDRG1_HUMAN
T96060012789,PDS5A_HUMAN
T96060012790,PDS5B_HUMAN
T96060012791,PDX1_HUMAN
T96060012792,PDXD1_HUMAN
T96060012793,PDXD2_HUMAN
T96060012794,PDXK_HUMAN
T96060012795,PDXL2_HUMAN
T96060012796,PDYN_HUMAN
T96060012797,PDZ11_HUMAN
T96060012798,PDZ1I_HUMAN
T96060012799,PDZ1P_HUMAN
T96060012800,PDZD2_HUMAN
T96060012801,PDZD4_HUMAN
T96060012802,PDZD7_HUMAN
T96060012803,PDZD8_HUMAN
T96060012804,PDZD9_HUMAN
T96060012805,PE2R1_HUMAN
T96060012806,PE2R2_HUMAN
T96060012807,PE2R3_HUMAN
T96060012808,PE2R4_HUMAN
T96060012809,PEA15_HUMAN
T96060012810,PEAK1_HUMAN
T96060012811,PEAK3_HUMAN
T96060012812,PEAR1_HUMAN
T96060012813,PEBB_HUMAN
T96060012814,PEBP1_HUMAN
T96060012815,PEBP4_HUMAN
T96060012816,PECA1_HUMAN
T96060012817,PECR_HUMAN
T96060012818,PED1A_HUMAN
T96060012819,PED1B_HUMAN
T96060012820,PEDF_HUMAN
T96060012821,PEF1_HUMAN
T96060012822,PEG10_HUMAN
T96060012823,PEG3_HUMAN
T96060012824,PELI1_HUMAN
T96060012825,PELI2_HUMAN
T96060012826,PELI3_HUMAN
T96060012827,PELO_HUMAN
T96060012828,PELP1_HUMAN
T96060012829,PEMT_HUMAN
T96060012830,PEN2_HUMAN
T96060012831,PENK_HUMAN
T96060012832,PEO1_HUMAN
T96060012833,PEPA3_HUMAN
T96060012834,PEPA4_HUMAN
T96060012835,PEPA5_HUMAN
T96060012836,PEPC_HUMAN
T96060012837,PEPD_HUMAN
T96060012838,PEPL1_HUMAN
T96060012839,PEPL_HUMAN
T96060012840,PER1_HUMAN
T96060012841,PER2_HUMAN
T96060012842,PER3_HUMAN
T96060012843,PERC1_HUMAN
T96060012844,PERE_HUMAN
T96060012845,PERF_HUMAN
T96060012846,PERI_HUMAN
T96060012847,PERL_HUMAN
T96060012848,PERM1_HUMAN
T96060012849,PERM_HUMAN
T96060012850,PERP_HUMAN
T96060012851,PERT_HUMAN
T96060012852,PESC_HUMAN
T96060012853,PEX10_HUMAN
T96060012854,PEX12_HUMAN
T96060012855,PEX13_HUMAN
T96060012856,PEX14_HUMAN
T96060012857,PEX16_HUMAN
T96060012858,PEX19_HUMAN
T96060012859,PEX1_HUMAN
T96060012860,PEX26_HUMAN
T96060012861,PEX2_HUMAN
T96060012862,PEX3_HUMAN
T96060012863,PEX5R_HUMAN
T96060012864,PEX5_HUMAN
T96060012865,PEX6_HUMAN
T96060012866,PEX7_HUMAN
T96060012867,PF21A_HUMAN
T96060012868,PF21B_HUMAN
T96060012869,PF2R_HUMAN
T96060012870,PF4V_HUMAN
T96060012871,PFD1_HUMAN
T96060012872,PFD2_HUMAN
T96060012873,PFD3_HUMAN
T96060012874,PFD4_HUMAN
T96060012875,PFD5_HUMAN
T96060012876,PFD6_HUMAN
T96060012877,PFKAL_HUMAN
T96060012878,PFKAM_HUMAN
T96060012879,PFKAP_HUMAN
T96060012880,PG12A_HUMAN
T96060012881,PG12B_HUMAN
T96060012882,PG2IP_HUMAN
T96060012883,PGAM1_HUMAN
T96060012884,PGAM2_HUMAN
T96060012885,PGAM4_HUMAN
T96060012886,PGAM5_HUMAN
T96060012887,PGAP1_HUMAN
T96060012888,PGAP2_HUMAN
T96060012889,PGAP3_HUMAN
T96060012890,PGBD1_HUMAN
T96060012891,PGBD2_HUMAN
T96060012892,PGBD3_HUMAN
T96060012893,PGBD4_HUMAN
T96060012894,PGBD5_HUMAN
T96060012895,PGBM_HUMAN
T96060012896,PGCA_HUMAN
T96060012897,PGCB_HUMAN
T96060012898,PGDH_HUMAN
T96060012899,PGES2_HUMAN
T96060012900,PGFRA_HUMAN
T96060012901,PGFRB_HUMAN
T96060012902,PGFRL_HUMAN
T96060012903,PGGHG_HUMAN
T96060012904,PGH1_HUMAN
T96060012905,PGH2_HUMAN
T96060012906,PGK1_HUMAN
T96060012907,PGK2_HUMAN
T96060012908,PGLT1_HUMAN
T96060012909,PGM1_HUMAN
T96060012910,PGM2L_HUMAN
T96060012911,PGM2_HUMAN
T96060012912,PGM5_HUMAN
T96060012913,PGPIL_HUMAN
T96060012914,PGPI_HUMAN
T96060012915,PGPS1_HUMAN
T96060012916,PGP_HUMAN
T96060012917,PGRC1_HUMAN
T96060012918,PGRC2_HUMAN
T96060012919,PGRP1_HUMAN
T96060012920,PGRP2_HUMAN
T96060012921,PGRP3_HUMAN
T96060012922,PGRP4_HUMAN
T96060012923,PGS1_HUMAN
T96060012924,PGS2_HUMAN
T96060012925,PGSF1_HUMAN
T96060012926,PGTA_HUMAN
T96060012927,PGTB1_HUMAN
T96060012928,PGTB2_HUMAN
T96060012929,PH4H_HUMAN
T96060012930,PHAG1_HUMAN
T96060012931,PHAR1_HUMAN
T96060012932,PHAR2_HUMAN
T96060012933,PHAR3_HUMAN
T96060012934,PHAR4_HUMAN
T96060012935,PHAX_HUMAN
T96060012936,PHB2_HUMAN
T96060012937,PHB_HUMAN
T96060012938,PHC1_HUMAN
T96060012939,PHC2_HUMAN
T96060012940,PHC3_HUMAN
T96060012941,PHEX_HUMAN
T96060012942,PHF10_HUMAN
T96060012943,PHF11_HUMAN
T96060012944,PHF12_HUMAN
T96060012945,PHF13_HUMAN
T96060012946,PHF14_HUMAN
T96060012947,PHF19_HUMAN
T96060012948,PHF1_HUMAN
T96060012949,PHF20_HUMAN
T96060012950,PHF23_HUMAN
T96060012951,PHF24_HUMAN
T96060012952,PHF2_HUMAN
T96060012953,PHF3_HUMAN
T96060012954,PHF5A_HUMAN
T96060012955,PHF6_HUMAN
T96060012956,PHF7_HUMAN
T96060012957,PHF8_HUMAN
T96060012958,PHGR1_HUMAN
T96060012959,PHIPL_HUMAN
T96060012960,PHIP_HUMAN
T96060012961,PHKG1_HUMAN
T96060012962,PHKG2_HUMAN
T96060012963,PHLA1_HUMAN
T96060012964,PHLA2_HUMAN
T96060012965,PHLA3_HUMAN
T96060012966,PHLB1_HUMAN
T96060012967,PHLB2_HUMAN
T96060012968,PHLB3_HUMAN
T96060012969,PHLD_HUMAN
T96060012970,PHLP1_HUMAN
T96060012971,PHLP2_HUMAN
T96060012972,PHLP_HUMAN
T96060012973,PHOCN_HUMAN
T96060012974,PHOP1_HUMAN
T96060012975,PHOP2_HUMAN
T96060012976,PHOS_HUMAN
T96060012977,PHP14_HUMAN
T96060012978,PHRF1_HUMAN
T96060012979,PHS2_HUMAN
T96060012980,PHS_HUMAN
T96060012981,PHTF1_HUMAN
T96060012982,PHTF2_HUMAN
T96060012983,PHX2A_HUMAN
T96060012984,PHX2B_HUMAN
T96060012985,PHYD1_HUMAN
T96060012986,PHYIP_HUMAN
T96060012987,PI15_HUMAN
T96060012988,PI16_HUMAN
T96060012989,PI2R_HUMAN
T96060012990,PI3R4_HUMAN
T96060012991,PI3R5_HUMAN
T96060012992,PI3R6_HUMAN
T96060012993,PI42A_HUMAN
T96060012994,PI42B_HUMAN
T96060012995,PI42C_HUMAN
T96060012996,PI4KA_HUMAN
T96060012997,PI4KB_HUMAN
T96060012998,PI4P1_HUMAN
T96060012999,PI4P2_HUMAN
T96060013000,PI51A_HUMAN
T96060013001,PI51B_HUMAN
T96060013002,PI51C_HUMAN
T96060013003,PI5L1_HUMAN
T96060013004,PI5PA_HUMAN
T96060013005,PIANP_HUMAN
T96060013006,PIAS1_HUMAN
T96060013007,PIAS2_HUMAN
T96060013008,PIAS3_HUMAN
T96060013009,PIAS4_HUMAN
T96060013010,PIBF1_HUMAN
T96060013011,PICAL_HUMAN
T96060013012,PICK1_HUMAN
T96060013013,PIDD1_HUMAN
T96060013014,PIEZ1_HUMAN
T96060013015,PIEZ2_HUMAN
T96060013016,PIF1_HUMAN
T96060013017,PIFO_HUMAN
T96060013018,PIGA_HUMAN
T96060013019,PIGB_HUMAN
T96060013020,PIGC_HUMAN
T96060013021,PIGF_HUMAN
T96060013022,PIGG_HUMAN
T96060013023,PIGH_HUMAN
T96060013024,PIGL_HUMAN
T96060013025,PIGM_HUMAN
T96060013026,PIGN_HUMAN
T96060013027,PIGO_HUMAN
T96060013028,PIGP_HUMAN
T96060013029,PIGQ_HUMAN
T96060013030,PIGR_HUMAN
T96060013031,PIGS_HUMAN
T96060013032,PIGT_HUMAN
T96060013033,PIGU_HUMAN
T96060013034,PIGV_HUMAN
T96060013035,PIGW_HUMAN
T96060013036,PIGX_HUMAN
T96060013037,PIGY_HUMAN
T96060013038,PIGZ_HUMAN
T96060013039,PIHD1_HUMAN
T96060013040,PIHD2_HUMAN
T96060013041,PIHD3_HUMAN
T96060013042,PILRA_HUMAN
T96060013043,PILRB_HUMAN
T96060013044,PIM1_HUMAN
T96060013045,PIM2_HUMAN
T96060013046,PIM3_HUMAN
T96060013047,PIMRE_HUMAN
T96060013048,PIMT_HUMAN
T96060013049,PIN1_HUMAN
T96060013050,PIN4_HUMAN
T96060013051,PININ_HUMAN
T96060013052,PINK1_HUMAN
T96060013053,PINLY_HUMAN
T96060013054,PINL_HUMAN
T96060013055,PINX1_HUMAN
T96060013056,PIOS1_HUMAN
T96060013057,PIP30_HUMAN
T96060013058,PIPNA_HUMAN
T96060013059,PIPNB_HUMAN
T96060013060,PIPSL_HUMAN
T96060013061,PIP_HUMAN
T96060013062,PIRT_HUMAN
T96060013063,PIR_HUMAN
T96060013064,PISD_HUMAN
T96060013065,PIT1_HUMAN
T96060013066,PITC1_HUMAN
T96060013067,PITH1_HUMAN
T96060013068,PITM1_HUMAN
T96060013069,PITM2_HUMAN
T96060013070,PITM3_HUMAN
T96060013071,PITX1_HUMAN
T96060013072,PITX2_HUMAN
T96060013073,PITX3_HUMAN
T96060013074,PIWL1_HUMAN
T96060013075,PIWL2_HUMAN
T96060013076,PIWL3_HUMAN
T96060013077,PIWL4_HUMAN
T96060013078,PJA1_HUMAN
T96060013079,PJA2_HUMAN
T96060013080,PJVK_HUMAN
T96060013081,PK1IP_HUMAN
T96060013082,PK1L1_HUMAN
T96060013083,PK1L2_HUMAN
T96060013084,PK1L3_HUMAN
T96060013085,PK2L1_HUMAN
T96060013086,PK2L2_HUMAN
T96060013087,PK3C3_HUMAN
T96060013088,PK3CA_HUMAN
T96060013089,PK3CB_HUMAN
T96060013090,PK3CD_HUMAN
T96060013091,PK3CG_HUMAN
T96060013092,PKCB1_HUMAN
T96060013093,PKD1_HUMAN
T96060013094,PKD2_HUMAN
T96060013095,PKDCC_HUMAN
T96060013096,PKDRE_HUMAN
T96060013097,PKH4B_HUMAN
T96060013098,PKHA1_HUMAN
T96060013099,PKHA2_HUMAN
T96060013100,PKHA3_HUMAN
T96060013101,PKHA4_HUMAN
T96060013102,PKHA5_HUMAN
T96060013103,PKHA6_HUMAN
T96060013104,PKHA7_HUMAN
T96060013105,PKHA8_HUMAN
T96060013106,PKHA9_HUMAN
T96060013107,PKHB1_HUMAN
T96060013108,PKHB2_HUMAN
T96060013109,PKHD1_HUMAN
T96060013110,PKHF1_HUMAN
T96060013111,PKHF2_HUMAN
T96060013112,PKHG1_HUMAN
T96060013113,PKHG2_HUMAN
T96060013114,PKHG3_HUMAN
T96060013115,PKHG4_HUMAN
T96060013116,PKHG5_HUMAN
T96060013117,PKHG6_HUMAN
T96060013118,PKHG7_HUMAN
T96060013119,PKHH1_HUMAN
T96060013120,PKHH2_HUMAN
T96060013121,PKHH3_HUMAN
T96060013122,PKHJ1_HUMAN
T96060013123,PKHL1_HUMAN
T96060013124,PKHM1_HUMAN
T96060013125,PKHM2_HUMAN
T96060013126,PKHM3_HUMAN
T96060013127,PKHN1_HUMAN
T96060013128,PKHO1_HUMAN
T96060013129,PKHO2_HUMAN
T96060013130,PKHS1_HUMAN
T96060013131,PKN1_HUMAN
T96060013132,PKN2_HUMAN
T96060013133,PKN3_HUMAN
T96060013134,PKNX1_HUMAN
T96060013135,PKNX2_HUMAN
T96060013136,PKP1_HUMAN
T96060013137,PKP2_HUMAN
T96060013138,PKP3_HUMAN
T96060013139,PKP4_HUMAN
T96060013140,PKR1_HUMAN
T96060013141,PKR2_HUMAN
T96060013142,PKRI1_HUMAN
T96060013143,PL8L1_HUMAN
T96060013144,PLA1A_HUMAN
T96060013145,PLA2R_HUMAN
T96060013146,PLAC1_HUMAN
T96060013147,PLAC4_HUMAN
T96060013148,PLAC8_HUMAN
T96060013149,PLAC9_HUMAN
T96060013150,PLAG1_HUMAN
T96060013151,PLAK_HUMAN
T96060013152,PLAL1_HUMAN
T96060013153,PLAL2_HUMAN
T96060013154,PLAP_HUMAN
T96060013155,PLAT1_HUMAN
T96060013156,PLAT2_HUMAN
T96060013157,PLAT3_HUMAN
T96060013158,PLAT4_HUMAN
T96060013159,PLAT5_HUMAN
T96060013160,PLB1_HUMAN
T96060013161,PLBL1_HUMAN
T96060013162,PLBL2_HUMAN
T96060013163,PLCA_HUMAN
T96060013164,PLCB1_HUMAN
T96060013165,PLCB2_HUMAN
T96060013166,PLCB3_HUMAN
T96060013167,PLCB4_HUMAN
T96060013168,PLCB_HUMAN
T96060013169,PLCC_HUMAN
T96060013170,PLCD1_HUMAN
T96060013171,PLCD3_HUMAN
T96060013172,PLCD4_HUMAN
T96060013173,PLCD_HUMAN
T96060013174,PLCE1_HUMAN
T96060013175,PLCE_HUMAN
T96060013176,PLCG1_HUMAN
T96060013177,PLCG2_HUMAN
T96060013178,PLCH1_HUMAN
T96060013179,PLCH2_HUMAN
T96060013180,PLCL1_HUMAN
T96060013181,PLCL2_HUMAN
T96060013182,PLCX1_HUMAN
T96060013183,PLCX2_HUMAN
T96060013184,PLCX3_HUMAN
T96060013185,PLCZ1_HUMAN
T96060013186,PLD1_HUMAN
T96060013187,PLD2_HUMAN
T96060013188,PLD3A_HUMAN
T96060013189,PLD3B_HUMAN
T96060013190,PLD3_HUMAN
T96060013191,PLD4_HUMAN
T96060013192,PLD5_HUMAN
T96060013193,PLD6_HUMAN
T96060013194,PLDX1_HUMAN
T96060013195,PLEC_HUMAN
T96060013196,PLEK2_HUMAN
T96060013197,PLEK_HUMAN
T96060013198,PLET1_HUMAN
T96060013199,PLF4_HUMAN
T96060013200,PLGA_HUMAN
T96060013201,PLGB_HUMAN
T96060013202,PLGF_HUMAN
T96060013203,PLGT2_HUMAN
T96060013204,PLGT3_HUMAN
T96060013205,PLHD1_HUMAN
T96060013206,PLIN1_HUMAN
T96060013207,PLIN2_HUMAN
T96060013208,PLIN3_HUMAN
T96060013209,PLIN4_HUMAN
T96060013210,PLIN5_HUMAN
T96060013211,PLK1_HUMAN
T96060013212,PLK2_HUMAN
T96060013213,PLK3_HUMAN
T96060013214,PLK4_HUMAN
T96060013215,PLK5_HUMAN
T96060013216,PLLP_HUMAN
T96060013217,PLMN_HUMAN
T96060013218,PLM_HUMAN
T96060013219,PLOD1_HUMAN
T96060013220,PLOD2_HUMAN
T96060013221,PLOD3_HUMAN
T96060013222,PLP2_HUMAN
T96060013223,PLPHP_HUMAN
T96060013224,PLPL1_HUMAN
T96060013225,PLPL2_HUMAN
T96060013226,PLPL3_HUMAN
T96060013227,PLPL4_HUMAN
T96060013228,PLPL5_HUMAN
T96060013229,PLPL6_HUMAN
T96060013230,PLPL7_HUMAN
T96060013231,PLPL8_HUMAN
T96060013232,PLPL9_HUMAN
T96060013233,PLPP1_HUMAN
T96060013234,PLPP2_HUMAN
T96060013235,PLPP3_HUMAN
T96060013236,PLPP4_HUMAN
T96060013237,PLPP5_HUMAN
T96060013238,PLPP6_HUMAN
T96060013239,PLPP7_HUMAN
T96060013240,PLPP_HUMAN
T96060013241,PLPR1_HUMAN
T96060013242,PLPR2_HUMAN
T96060013243,PLPR3_HUMAN
T96060013244,PLPR4_HUMAN
T96060013245,PLPR5_HUMAN
T96060013246,PLRG1_HUMAN
T96060013247,PLRKT_HUMAN
T96060013248,PLS1_HUMAN
T96060013249,PLS2_HUMAN
T96060013250,PLS3_HUMAN
T96060013251,PLS4_HUMAN
T96060013252,PLS5_HUMAN
T96060013253,PLSI_HUMAN
T96060013254,PLSL_HUMAN
T96060013255,PLST_HUMAN
T96060013256,PLTP_HUMAN
T96060013257,PLVAP_HUMAN
T96060013258,PLXA1_HUMAN
T96060013259,PLXA2_HUMAN
T96060013260,PLXA3_HUMAN
T96060013261,PLXA4_HUMAN
T96060013262,PLXB1_HUMAN
T96060013263,PLXB2_HUMAN
T96060013264,PLXB3_HUMAN
T96060013265,PLXC1_HUMAN
T96060013266,PLXD1_HUMAN
T96060013267,PM2P1_HUMAN
T96060013268,PM2P2_HUMAN
T96060013269,PM2P3_HUMAN
T96060013270,PM2P5_HUMAN
T96060013271,PM2PB_HUMAN
T96060013272,PM34_HUMAN
T96060013273,PMA6E_HUMAN
T96060013274,PMA6F_HUMAN
T96060013275,PMEL_HUMAN
T96060013276,PMEPA_HUMAN
T96060013277,PMF1_HUMAN
T96060013278,PMFBP_HUMAN
T96060013279,PMGE_HUMAN
T96060013280,PMGT1_HUMAN
T96060013281,PMGT2_HUMAN
T96060013282,PMIS2_HUMAN
T96060013283,PML_HUMAN
T96060013284,PMM1_HUMAN
T96060013285,PMM2_HUMAN
T96060013286,PMP22_HUMAN
T96060013287,PMS1_HUMAN
